param:,tech:,inv,var,fix,f,capa,eff,em,yr,:=
,6307,52018,8.329709,457.155844,15308.87,,,,,
,6308,52793,0.0425,412.834878,15309.46,,,,,
,6309,51868,0,464.661268,15309.39,,,,,
,6310,50430,0,451.538966,15308.97,,,,,
,6311,48960,0,424.10214,15307.89,,,,,
,6312,47432,0,424.060977,15311.11,,,,,
,6313,43600,0,428.873127,15314.7,,,,,
,6314,41400,0,422.311506,15316.03,,,,,
,6315,39500,0,407.834229,15317.93,,,,,
,6316,38300,0,399.795142,15318.05,,,,,
,6317,37500,0,395.43652,15320.33,,,,,
,6318,37800,0.056644,389.913886,15319.31,,,,,
,6319,38000,11.206444,376.13647,15319.47,,,,,
,6320,38400,211.211595,349.113364,15319.52,,,,,
,6321,38800,545.907398,327.625475,15318.96,,,,,
,6322,40200,803.275945,319.429041,15316.8,,,,,
,6323,41900,965.922337,288.445104,15318.96,,,,,
,6324,43100,1034.35,263.122357,15309.22,,,,,
,6325,43400,1023.33,257.977357,15267.53,,,,,
,6326,43700,969.301662,275.544726,15250.29,,,,,
,6327,43900,857.583581,233.768912,15245.02,,,,,
,6328,43700,680.149116,197.474528,15251.6,,,,,
,6329,43300,452.872043,140.602045,15278.4,,,,,
,6330,43400,158.411769,103.639614,15307.33,,,,,
,6331,44200,7.128875,109.725152,15322.72,,,,,
,6332,45200,0.036386,115.745672,15320.08,,,,,
,6333,44200,0,106.804292,15319.88,,,,,
,6334,43200,0,112.487747,15320.26,,,,,
,6335,42300,0,126.149921,15321.35,,,,,
,6336,40300,0,144.16345,15321.12,,,,,
,6337,37000,0,152.787256,15324.17,,,,,
,6338,34800,0,121.840931,15325.17,,,,,
,6339,33400,0,132.837786,15323.49,,,,,
,6340,32800,0,135.083713,15321.83,,,,,
,6341,32700,0,149.28323,15323.01,,,,,
,6342,33500,0.028926,137.906581,15324.91,,,,,
,6343,34500,10.856995,143.842937,15324.57,,,,,
,6344,35400,155.389485,131.219513,15324.87,,,,,
,6345,34500,411.872122,117.712674,15322.17,,,,,
,6346,33800,685.69207,127.983305,15321.86,,,,,
,6347,33800,854.903892,127.534739,15321.7,,,,,
,6348,33900,863.762075,107.351306,15323.6,,,,,
,6349,34000,766.65362,83.791797,15319.15,,,,,
,6350,34100,656.34985,78.773438,15317.57,,,,,
,6351,34100,529.736027,81.717271,15313.7,,,,,
,6352,34300,373.888904,82.593315,15310.72,,,,,
,6353,34500,219.545643,79.142719,15309.97,,,,,
,6354,35300,74.730667,68.087755,15312.36,,,,,
,6355,36800,4.060148,94.307555,15315.59,,,,,
,6356,38100,0.041451,115.221856,15317.34,,,,,
,6357,38100,0,122.416674,15318.6,,,,,
,6358,38300,0,79.72247,15321.11,,,,,
,6359,38800,0,68.775504,15321.97,,,,,
,6360,38000,0,62.065696,15320.47,,,,,
,6361,35600,0,56.823953,15322.03,,,,,
,6362,33900,0,69.843006,15321.84,,,,,
,6363,32700,0,73.359744,15320.89,,,,,
,6364,32200,0,72.432319,15320.51,,,,,
,6365,32300,0,65.130104,15321.82,,,,,
,6366,33100,0.048344,63.68943,15323.29,,,,,
,6367,33700,1.707122,74.816956,15322.74,,,,,
,6368,33900,60.288803,54.870276,15321.33,,,,,
,6369,33900,231.341111,53.207326,15320.31,,,,,
,6370,34700,501.187587,55.790048,15319.5,,,,,
,6371,35500,688.999733,48.58967,15325.2,,,,,
,6372,36100,809.063939,52.429786,15324.66,,,,,
,6373,36000,837.53028,47.748921,15319.05,,,,,
,6374,36300,784.063945,46.733729,15315.09,,,,,
,6375,36600,689.433129,41.075133,15312.48,,,,,
,6376,36600,548.33373,52.936386,15312.75,,,,,
,6377,36800,361.344873,46.662661,15313.2,,,,,
,6378,37400,122.648614,45.952056,15314.43,,,,,
,6379,39300,4.80669,77.193813,15317.54,,,,,
,6380,41300,0.034308,70.449213,15318.28,,,,,
,6381,41100,0,51.939195,15318.77,,,,,
,6382,40900,0,30.548667,15319.4,,,,,
,6383,40900,0,21.312229,15319.97,,,,,
,6384,39800,0,14.304077,15320.59,,,,,
,6385,36800,0,13.539521,15322.86,,,,,
,6386,34800,0,20.63814,15322.45,,,,,
,6387,33700,0,24.812571,15322.68,,,,,
,6388,33000,0,21.778118,15321.58,,,,,
,6389,33400,0,20.734785,15321.84,,,,,
,6390,34800,0.045629,16.049576,15321.23,,,,,
,6391,36400,8.515025,15.589727,15322.11,,,,,
,6392,38000,149.278846,10.327416,15321.02,,,,,
,6393,40100,430.432169,6.042309,15318.82,,,,,
,6394,41700,696.749906,6.049649,15316.17,,,,,
,6395,43100,846.294063,10.679156,15316.04,,,,,
,6396,43800,918.707148,15.801651,15315.9,,,,,
,6397,42800,913.990126,21.224593,15315.97,,,,,
,6398,44000,857.73089,27.208694,15313.82,,,,,
,6399,44200,742.499538,31.754634,15312.42,,,,,
,6400,44400,557.727807,30.784273,15311.61,,,,,
,6401,44600,305.419186,26.018103,15311.03,,,,,
,6402,44400,86.147495,19.543481,15310.74,,,,,
,6403,45800,3.063272,25.562329,15310.66,,,,,
,6404,47132,0.044906,36.257938,15310.99,,,,,
,6405,46100,0,21.486791,15313.96,,,,,
,6406,45300,0,10.964011,15315.95,,,,,
,6407,44600,0,9.817677,15316.47,,,,,
,6408,43700,0,15.004627,15315.66,,,,,
,6409,40500,0,10.535839,15316.26,,,,,
,6410,38600,0,17.608201,15317.96,,,,,
,6411,37300,0,21.85677,15320.76,,,,,
,6412,36800,0,25.137516,15320.85,,,,,
,6413,37100,0,25.330194,15320.99,,,,,
,6414,38400,0.049164,22.110304,15321.22,,,,,
,6415,39600,8.389815,21.673979,15320.98,,,,,
,6416,40600,152.680276,22.381099,15320.36,,,,,
,6417,42700,429.306527,17.095206,15320.47,,,,,
,6418,44400,702.788574,18.23333,15319.24,,,,,
,6419,45800,876.974587,17.874167,15320.91,,,,,
,6420,46300,954.166303,13.709393,15320.26,,,,,
,6421,45100,940.607912,17.261246,15317.9,,,,,
,6422,46400,872.690018,24.214346,15314.93,,,,,
,6423,46700,737.184189,24.150845,15312.51,,,,,
,6424,46400,600.441454,26.092486,15312.38,,,,,
,6425,46000,346.528552,25.822896,15311.29,,,,,
,6426,45600,106.847208,27.315134,15310.72,,,,,
,6427,47360,3.281772,28.207897,15311.97,,,,,
,6428,48664,0.037406,42.213496,15314.1,,,,,
,6429,48170,0,32.545775,15315.78,,,,,
,6430,47428,0,24.997059,15317.63,,,,,
,6431,46949,0,30.562046,15318.66,,,,,
,6432,46200,0,33.604151,15320.27,,,,,
,6433,42900,0,35.805916,15321.78,,,,,
,6434,40900,0,33.302844,15322.51,,,,,
,6435,39800,0,32.648044,15324.68,,,,,
,6436,39000,0,40.17537,15324.66,,,,,
,6437,39400,0,47.789001,15323.25,,,,,
,6438,40300,0.043324,65.955899,15325.41,,,,,
,6439,41200,4.993306,69.282263,15325.64,,,,,
,6440,41500,87.168842,58.053509,15324.79,,,,,
,6441,42300,247.428712,40.844407,15322.85,,,,,
,6442,43400,431.748606,29.048804,15323.09,,,,,
,6443,44600,532.871974,18.426806,15326.91,,,,,
,6444,44800,613.997979,22.113071,15327.7,,,,,
,6445,44100,627.400101,21.840266,15326.08,,,,,
,6446,45100,559.302428,25.098007,15321.97,,,,,
,6447,45400,467.510649,19.779998,15323.56,,,,,
,6448,45200,318.450569,20.479173,15325.78,,,,,
,6449,45200,187.540799,18.781471,15325.63,,,,,
,6450,45000,58.742308,15.498917,15326.7,,,,,
,6451,47050,1.792056,27.457122,15328.89,,,,,
,6452,48466,0.045358,13.310727,15328.61,,,,,
,6453,48302,0,19.906948,15327.67,,,,,
,6454,47780,0,3.719523,15330.57,,,,,
,6455,47357,0,4.678589,15333,,,,,
,6456,45300,0,12.964837,15327.04,,,,,
,6457,42000,0,9.525704,15322.06,,,,,
,6458,40200,0,15.637695,15324.39,,,,,
,6459,39300,0,16.721242,15332.31,,,,,
,6460,38800,0,15.801567,15337.05,,,,,
,6461,39400,0,25.199329,15336.85,,,,,
,6462,41100,0.028722,36.933058,15336.15,,,,,
,6463,43700,1.640802,40.695028,15337.07,,,,,
,6464,46600,46.334384,44.618505,15338.18,,,,,
,6465,50587,139.238588,32.080881,15336.64,,,,,
,6466,53087,251.008368,30.326794,15333.97,,,,,
,6467,54330,334.3103,26.620555,15334.65,,,,,
,6468,54646,387.594986,23.207797,15330.69,,,,,
,6469,51640,470.833001,18.976565,15327.66,,,,,
,6470,54284,493.321557,21.156142,15325.09,,,,,
,6471,55477,446.043384,22.29968,15323.09,,,,,
,6472,55410,337.682581,26.518017,15327.93,,,,,
,6473,55627,176.79767,27.527315,15332.32,,,,,
,6474,54835,52.795399,22.734286,15334.04,,,,,
,6475,55686,0.837983,33.376626,15335.38,,,,,
,6476,56095,0.032297,35.111095,15341.71,,,,,
,6477,54656,0,40.30672,15344.34,,,,,
,6478,53354,0,47.46977,15341.93,,,,,
,6479,52255,0,41.157779,15340.35,,,,,
,6480,51141,0,54.99917,15338.48,,,,,
,6481,47057,0,65.825881,15337.69,,,,,
,6482,44800,0,70.683068,15334.8,,,,,
,6483,43800,0,59.452818,15336.29,,,,,
,6484,43000,0,40.830903,15337.48,,,,,
,6485,43400,0,28.479786,15338.74,,,,,
,6486,44700,0.037405,24.551894,15338.21,,,,,
,6487,46936,3.405855,29.80776,15334.52,,,,,
,6488,49035,78.955887,35.626396,15333.72,,,,,
,6489,52081,244.186924,41.280156,15330.05,,,,,
,6490,53622,405.932026,27.189767,15326,,,,,
,6491,54213,491.324792,30.227305,15323.21,,,,,
,6492,54193,547.243998,23.757071,15327.38,,,,,
,6493,50641,542.831616,25.640645,15321.61,,,,,
,6494,53283,513.280811,27.053289,15317.44,,,,,
,6495,54359,419.124851,24.86787,15312.81,,,,,
,6496,54226,318.393312,36.352626,15313.4,,,,,
,6497,54362,168.377639,57.43708,15317.78,,,,,
,6498,54060,43.296777,61.571525,15318.2,,,,,
,6499,55401,0.464313,84.484893,15317.76,,,,,
,6500,56040,0.038392,54.873345,15318.98,,,,,
,6501,54468,0,78.756655,15319.49,,,,,
,6502,52975,0,93.640631,15319.62,,,,,
,6503,52245,0,95.521462,15317.64,,,,,
,6504,51529,0,90.381573,15317.45,,,,,
,6505,47359,0,92.537533,15319.47,,,,,
,6506,45100,0,77.154182,15316.36,,,,,
,6507,44200,0,78.431962,15317.41,,,,,
,6508,43600,0,81.580605,15319.56,,,,,
,6509,43900,0,92.224846,15318.24,,,,,
,6510,45400,0.034147,74.233345,15318.59,,,,,
,6511,47477,1.974263,55.164422,15318.34,,,,,
,6512,49582,51.473013,60.832293,15316,,,,,
,6513,52220,138.950286,51.797753,15314.59,,,,,
,6514,53811,218.421922,35.695014,15318.8,,,,,
,6515,54510,261.431791,38.132117,15318.29,,,,,
,6516,54530,283.196082,49.567908,15315.88,,,,,
,6517,50966,286.999756,73.613761,15286.48,,,,,
,6518,53804,252.745088,94.826093,15249.62,,,,,
,6519,54768,180.694477,105.195853,15242.11,,,,,
,6520,54566,138.254007,142.899483,15284.67,,,,,
,6521,54827,77.624961,166.838585,15305.51,,,,,
,6522,54282,17.490105,169.585731,15315.19,,,,,
,6523,55330,0.132483,179.233857,15319.74,,,,,
,6524,55918,0.03732,190.536841,15323.13,,,,,
,6525,54840,0,184.056276,15323.24,,,,,
,6526,53629,0,151.554051,15318.24,,,,,
,6527,52969,0,132.92581,15316.31,,,,,
,6528,52006,0,140.770739,15319.78,,,,,
,6529,47806,0,136.98237,15323.47,,,,,
,6530,45600,0,145.588573,15323.81,,,,,
,6531,44700,0,133.994444,15323.43,,,,,
,6532,44100,0,149.857701,15324.74,,,,,
,6533,44500,0,162.224084,15326.92,,,,,
,6534,46000,0.035721,180.124275,15327.99,,,,,
,6535,48222,0.335039,185.978819,15326.95,,,,,
,6536,50136,20.552237,205.569847,15324.85,,,,,
,6537,52734,83.229282,229.936969,15321.53,,,,,
,6538,54132,155.566406,219.738713,15319.51,,,,,
,6539,54664,225.106822,222.321761,15328.32,,,,,
,6540,54583,259.476004,207.567232,15324.49,,,,,
,6541,50952,268.981488,184.785341,15301.57,,,,,
,6542,53756,254.756605,170.019043,15295.41,,,,,
,6543,54900,238.094913,155.453216,15309.76,,,,,
,6544,54481,177.200635,148.785769,15320.73,,,,,
,6545,54668,98.67189,151.210378,15322.86,,,,,
,6546,54373,29.406747,164.588735,15324.41,,,,,
,6547,55824,0.1953,195.87944,15328.2,,,,,
,6548,56247,0.033221,194.519806,15328.08,,,,,
,6549,54764,0,189.897709,15328.75,,,,,
,6550,53594,0,155.049217,15329.66,,,,,
,6551,53159,0,122.919887,15331.47,,,,,
,6552,52221,0,118.557604,15332.1,,,,,
,6553,47891,0,138.334388,15332.18,,,,,
,6554,45600,0,131.435909,15331.68,,,,,
,6555,44600,0,133.889053,15331.57,,,,,
,6556,44100,0,137.79057,15333.48,,,,,
,6557,44600,0,153.465862,15333.38,,,,,
,6558,46100,0.03327,135.707236,15333.24,,,,,
,6559,47965,0.518451,124.516201,15334.17,,,,,
,6560,49571,23.83707,122.941189,15333.03,,,,,
,6561,51762,80.540288,111.63582,15332.71,,,,,
,6562,53198,125.289396,48.689795,15330.52,,,,,
,6563,53851,178.319814,48.854313,15331.06,,,,,
,6564,53657,215.434057,53.686523,15331.5,,,,,
,6565,50414,221.288781,69.352134,15332.01,,,,,
,6566,53125,222.509699,63.905829,15332,,,,,
,6567,54269,194.561268,62.616745,15330.94,,,,,
,6568,54233,143.063501,68.566551,15331.78,,,,,
,6569,54404,68.454333,59.027181,15334.05,,,,,
,6570,54047,15.674634,64.226528,15335.55,,,,,
,6571,55656,0.079975,79.549539,15336.12,,,,,
,6572,55938,0.033733,105.362235,15337.56,,,,,
,6573,54457,0,100.212875,15336.81,,,,,
,6574,53374,0,78.597174,15335.98,,,,,
,6575,52815,0,57.977432,15336.45,,,,,
,6576,51958,0,37.987541,15335.39,,,,,
,6577,48002,0,20.31463,15335.24,,,,,
,6578,46000,0,14.695737,15333.25,,,,,
,6579,44800,0,9.651978,15336.09,,,,,
,6580,44300,0,17.408318,15337.67,,,,,
,6581,44600,0,33.953711,15340.01,,,,,
,6582,45900,0,40.726301,15341.71,,,,,
,6583,47198,1.104552,43.849514,15341.78,,,,,
,6584,48082,38.095365,59.35609,15339.67,,,,,
,6585,49714,108.960462,45.793096,15336.36,,,,,
,6586,50987,170.362402,39.96337,15333.77,,,,,
,6587,51799,248.387267,33.719678,15338.17,,,,,
,6588,51865,295.147475,28.690614,15337.96,,,,,
,6589,49529,339.005579,25.915142,15338.97,,,,,
,6590,51434,299.288965,21.206041,15338.75,,,,,
,6591,51819,236.352454,25.393239,15341.24,,,,,
,6592,51287,157.929733,24.977319,15341.3,,,,,
,6593,50653,86.365891,32.442242,15339.36,,,,,
,6594,49831,17.933098,38.711807,15342.51,,,,,
,6595,51146,0.110423,73.926303,15346.57,,,,,
,6596,51622,0,79.966623,15344.46,,,,,
,6597,51245,0,73.565675,15346.07,,,,,
,6598,50643,0,56.162143,15343.1,,,,,
,6599,50713,0,62.024773,15342.54,,,,,
,6600,50004,0,68.253413,15342.55,,,,,
,6601,46300,0,63.783227,15340.99,,,,,
,6602,44000,0,44.862428,15341.58,,,,,
,6603,42800,0,40.52323,15345.11,,,,,
,6604,41900,0,52.46042,15346.36,,,,,
,6605,42100,0,46.511048,15348.76,,,,,
,6606,43100,0,56.711858,15349.15,,,,,
,6607,43500,1.266624,61.673283,15350.02,,,,,
,6608,42900,43.69276,58.535997,15350.13,,,,,
,6609,42900,144.525073,72.008284,15348.81,,,,,
,6610,43700,240.41831,85.014407,15342,,,,,
,6611,44700,336.68347,85.365935,15339.8,,,,,
,6612,45000,434.013781,109.777304,15342.25,,,,,
,6613,44400,471.706189,104.654128,15346.27,,,,,
,6614,44900,431.006913,133.349464,15345.23,,,,,
,6615,44900,354.009162,146.940741,15342.79,,,,,
,6616,44600,234.483306,163.058268,15339.4,,,,,
,6617,44600,122.078855,218.074076,15341.82,,,,,
,6618,45000,22.945504,221.109762,15341.09,,,,,
,6619,47510,0.094613,256.8997,15341.94,,,,,
,6620,48264,0,273.102638,15340.42,,,,,
,6621,47971,0,272.994748,15339.04,,,,,
,6622,47835,0,248.305784,15338.73,,,,,
,6623,47870,0,246.692823,15337.74,,,,,
,6624,46200,0,266.131975,15338.43,,,,,
,6625,42500,0,330.290318,15341.78,,,,,
,6626,40400,0,349.732133,15344.71,,,,,
,6627,39400,0,371.962739,15349.68,,,,,
,6628,38900,0,364.504986,15353.02,,,,,
,6629,39800,0,335.493241,15348.74,,,,,
,6630,41700,0,290.690283,15347.98,,,,,
,6631,44500,3.829278,275.387748,15351.44,,,,,
,6632,47268,71.78236,253.462802,15349.94,,,,,
,6633,50830,167.086122,227.11366,15352.7,,,,,
,6634,53179,264.707444,202.856115,15348.19,,,,,
,6635,54092,360.627307,187.863216,15341.99,,,,,
,6636,54088,423.987795,176.627865,15338.83,,,,,
,6637,50681,491.791339,152.911672,15342.17,,,,,
,6638,53304,453.304554,175.271361,15341.42,,,,,
,6639,54358,447.659004,144.694866,15340.13,,,,,
,6640,54495,398.231684,108.443598,15341.78,,,,,
,6641,54829,246.185863,99.304815,15339.2,,,,,
,6642,55082,59.199152,142.722816,15336.16,,,,,
,6643,56515,0.338409,200.955927,15337.66,,,,,
,6644,56196,0,198.90994,15338.09,,,,,
,6645,54662,0,246.409647,15337.34,,,,,
,6646,53457,0,226.377542,15332.93,,,,,
,6647,53154,0,198.391132,15334.49,,,,,
,6648,51945,0,178.279832,15335.25,,,,,
,6649,47593,0,132.24814,15335.88,,,,,
,6650,45500,0,88.168781,15337.12,,,,,
,6651,44400,0,63.070501,15337.78,,,,,
,6652,43900,0,43.327778,15339.03,,,,,
,6653,44400,0,55.417917,15344.5,,,,,
,6654,46000,0,104.588811,15344.52,,,,,
,6655,48272,3.057758,151.708596,15343.12,,,,,
,6656,50079,111.294434,140.038833,15342.15,,,,,
,6657,52501,395.518235,186.090246,15339.82,,,,,
,6658,53741,689.846535,232.470942,15335.85,,,,,
,6659,54276,867.530731,223.504371,15338.49,,,,,
,6660,54239,941.396456,228.393061,15333.3,,,,,
,6661,50698,922.826618,240.890843,15302.53,,,,,
,6662,53441,819.372064,253.774297,15282.49,,,,,
,6663,54644,640.76043,265.374678,15290,,,,,
,6664,54407,423.352708,286.306373,15308.29,,,,,
,6665,54550,220.978138,298.389226,15313.36,,,,,
,6666,54483,48.036661,319.82231,15319.31,,,,,
,6667,56394,0.289471,379.285447,15323.19,,,,,
,6668,56438,0,434.942287,15326.86,,,,,
,6669,55027,0,441.282623,15325.05,,,,,
,6670,53816,0,383.217745,15322.88,,,,,
,6671,53668,0,344.376639,15323.13,,,,,
,6672,52434,0,312.563272,15325.23,,,,,
,6673,47950,0,307.266345,15324.77,,,,,
,6674,45600,0,269.791158,15322.27,,,,,
,6675,44700,0,234.899502,15320.49,,,,,
,6676,44300,0,255.579419,15323.25,,,,,
,6677,44800,0,308.488597,15324.85,,,,,
,6678,46600,0,296.884656,15326.9,,,,,
,6679,48895,0.061801,342.231976,15329.48,,,,,
,6680,50382,2.252606,358.314605,15328.57,,,,,
,6681,52735,29.373552,382.730423,15328.63,,,,,
,6682,54137,104.397961,344.731102,15328.49,,,,,
,6683,54781,262.609595,307.954535,15334.66,,,,,
,6684,54680,509.261869,314.952518,15342.64,,,,,
,6685,51266,650.644317,257.965716,15321.57,,,,,
,6686,53992,730.481378,248.408118,15321.12,,,,,
,6687,55120,711.812502,228.509796,15322.44,,,,,
,6688,54803,552.051332,214.280008,15321.94,,,,,
,6689,55174,315.372208,205.037252,15321.78,,,,,
,6690,54733,70.305934,247.800177,15322.6,,,,,
,6691,56426,0.225552,331.404258,15326.4,,,,,
,6692,56475,0,344.716812,15329.42,,,,,
,6693,55419,0,358.099057,15328.88,,,,,
,6694,54201,0,286.111924,15327.92,,,,,
,6695,53568,0,266.475196,15324.95,,,,,
,6696,52209,0,278.09834,15325.53,,,,,
,6697,48026,0,258.494532,15328.2,,,,,
,6698,45800,0,244.064803,15326.85,,,,,
,6699,44800,0,230.903396,15326.96,,,,,
,6700,44200,0,226.200173,15329.34,,,,,
,6701,44800,0,228.016774,15329.87,,,,,
,6702,46500,0,215.067691,15329.92,,,,,
,6703,48853,4.062153,195.497238,15331.19,,,,,
,6704,50523,139.842219,155.339184,15333.74,,,,,
,6705,53050,451.799368,129.656063,15332.69,,,,,
,6706,54553,732.167445,150.363657,15327.41,,,,,
,6707,54974,911.532976,121.674544,15326.69,,,,,
,6708,55071,994.619924,136.819319,15327,,,,,
,6709,51667,1022.22,149.119574,15322.05,,,,,
,6710,54572,983.387985,109.423151,15319.36,,,,,
,6711,55628,870.926676,97.219172,15315.3,,,,,
,6712,55335,678.550636,108.796436,15312.11,,,,,
,6713,55560,381.420204,92.59189,15312.81,,,,,
,6714,55563,82.166617,102.193566,15314.28,,,,,
,6715,57373,0.224866,125.1275,15321.04,,,,,
,6716,57215,0,98.284949,15324.9,,,,,
,6717,55547,0,79.145534,15326.35,,,,,
,6718,54304,0,76.771911,15327.76,,,,,
,6719,53622,0,71.281211,15326.65,,,,,
,6720,52040,0,82.342705,15329.08,,,,,
,6721,47853,0,99.437535,15328.67,,,,,
,6722,45700,0,134.261201,15330.35,,,,,
,6723,44700,0,164.833943,15331.67,,,,,
,6724,44200,0,181.277616,15332.64,,,,,
,6725,44600,0,194.45751,15333.46,,,,,
,6726,46400,0,199.788219,15332.92,,,,,
,6727,48624,2.32386,191.055396,15334.8,,,,,
,6728,50218,103.215011,185.304137,15336.89,,,,,
,6729,52904,331.1038,195.394026,15336.09,,,,,
,6730,54462,434.135732,186.459805,15335.63,,,,,
,6731,55138,462.42182,162.8623,15333.83,,,,,
,6732,54979,392.532835,135.078199,15289.81,,,,,
,6733,51594,349.591592,102.323294,15309.57,,,,,
,6734,54358,351.596587,102.615618,15330.21,,,,,
,6735,55625,241.882558,100.275049,15333.55,,,,,
,6736,55402,119.665304,91.447885,15333.23,,,,,
,6737,55695,46.151467,88.949245,15336.81,,,,,
,6738,55707,5.656529,91.674742,15339.45,,,,,
,6739,57084,0.050592,154.386067,15340.76,,,,,
,6740,56526,0,179.036811,15341.79,,,,,
,6741,55103,0,150.364415,15343.31,,,,,
,6742,53624,0,122.353743,15344.14,,,,,
,6743,53083,0,111.972078,15345.79,,,,,
,6744,51641,0,149.761345,15346.32,,,,,
,6745,47601,0,232.24953,15345.3,,,,,
,6746,45600,0,260.066707,15343.65,,,,,
,6747,44200,0,274.119712,15342.67,,,,,
,6748,43300,0,269.391149,15341.18,,,,,
,6749,43300,0,268.664883,15339.75,,,,,
,6750,44500,0,261.773366,15341.29,,,,,
,6751,45800,0.101652,271.382687,15350.38,,,,,
,6752,46400,11.683399,265.378501,15358.97,,,,,
,6753,48253,62.604344,284.550697,15359.2,,,,,
,6754,49424,129.114116,335.2147,15356.39,,,,,
,6755,50452,236.077945,351.231495,15359.2,,,,,
,6756,50364,371.404896,393.776578,15355.29,,,,,
,6757,47963,423.001369,460.764721,15351.67,,,,,
,6758,49433,445.579781,472.644137,15349.61,,,,,
,6759,49668,443.369696,531.283315,15349.24,,,,,
,6760,49051,354.558018,570.522077,15350.7,,,,,
,6761,48392,229.241675,547.485554,15351.45,,,,,
,6762,47478,54.246634,535.672559,15351.79,,,,,
,6763,49458,0.148226,587.992185,15350.71,,,,,
,6764,49962,0,650.329551,15352.72,,,,,
,6765,49675,0,655.595261,15352.86,,,,,
,6766,49076,0,599.342782,15349.87,,,,,
,6767,48962,0,551.20447,15353.32,,,,,
,6768,47962,0,551.086491,15358.59,,,,,
,6769,44100,0,533.38541,15358.34,,,,,
,6770,42100,0,552.060138,15361.69,,,,,
,6771,40800,0,535.570948,15363.6,,,,,
,6772,40300,0,497.922869,15364.65,,,,,
,6773,40500,0,491.414281,15363.67,,,,,
,6774,41700,0,454.410045,15365.66,,,,,
,6775,42600,4.191948,416.60068,15371.99,,,,,
,6776,42300,172.982723,351.755588,15373.19,,,,,
,6777,42100,543.829421,272.081808,15369.67,,,,,
,6778,43100,841.70685,271.601419,15369.03,,,,,
,6779,44100,1026.78,268.167835,15370.66,,,,,
,6780,44300,1115.26,270.866332,15370.37,,,,,
,6781,43600,1128.56,259.443762,15367.31,,,,,
,6782,44600,1068.83,250.074341,15366.1,,,,,
,6783,44800,936.970218,214.47088,15366.99,,,,,
,6784,44700,718.679831,194.9817,15367.67,,,,,
,6785,44600,404.689476,185.909132,15365.75,,,,,
,6786,45100,73.161267,157.39935,15365.74,,,,,
,6787,47775,0.073569,196.735663,15366.14,,,,,
,6788,48332,0,204.035048,15366.39,,,,,
,6789,48137,0,240.973043,15369.2,,,,,
,6790,47765,0,242.91416,15370.28,,,,,
,6791,47779,0,175.97866,15370.05,,,,,
,6792,45900,0,108.26736,15370.99,,,,,
,6793,42600,0,98.086746,15370.66,,,,,
,6794,40600,0,86.934998,15370.16,,,,,
,6795,39500,0,75.517108,15369.64,,,,,
,6796,39200,0,78.068469,15370.48,,,,,
,6797,39900,0,88.072467,15371.92,,,,,
,6798,41900,0,92.626286,15371.04,,,,,
,6799,44600,3.521087,84.388889,15371.58,,,,,
,6800,47315,107.144714,75.54984,15372.19,,,,,
,6801,51245,386.478543,63.532787,15372.02,,,,,
,6802,53744,639.807561,60.767046,15372.68,,,,,
,6803,54579,780.224488,58.879801,15372.79,,,,,
,6804,54867,806.997309,60.783797,15374.1,,,,,
,6805,51632,762.711792,66.554247,15374.54,,,,,
,6806,54265,624.762747,60.463605,15371.82,,,,,
,6807,55427,465.407724,59.458329,15369.41,,,,,
,6808,55486,273.734107,58.887782,15367.98,,,,,
,6809,55908,123.88227,56.521007,15368.23,,,,,
,6810,56143,24.023672,43.260487,15367.49,,,,,
,6811,57773,0.051565,71.142408,15369.09,,,,,
,6812,57174,0,70.820763,15368.49,,,,,
,6813,55566,0,65.677221,15368.25,,,,,
,6814,54172,0,53.842305,15366.93,,,,,
,6815,53753,0,50.912794,15368.16,,,,,
,6816,52386,0,52.269596,15369.55,,,,,
,6817,47797,0,68.485685,15372.16,,,,,
,6818,45400,0,71.350616,15372.29,,,,,
,6819,44400,0,59.212086,15373.98,,,,,
,6820,44200,0,61.64246,15377.15,,,,,
,6821,44600,0,65.701648,15377.51,,,,,
,6822,46100,0,83.130876,15373.86,,,,,
,6823,48526,0.463666,82.757011,15347.02,,,,,
,6824,50195,36.564467,92.086648,15307.34,,,,,
,6825,53093,143.026297,72.15911,15279.84,,,,,
,6826,54696,280.744391,62.622058,15234.36,,,,,
,6827,55337,413.144517,65.193884,15202.67,,,,,
,6828,55269,463.87603,53.576011,15185,,,,,
,6829,51782,488.133446,62.490699,15139.79,,,,,
,6830,54385,556.527385,72.125379,15099.85,,,,,
,6831,55456,531.198196,63.588222,15064.6,,,,,
,6832,55312,401.133955,80.457989,15045.21,,,,,
,6833,55358,199.741002,87.152899,15018.11,,,,,
,6834,55570,40.917732,119.818834,14978.92,,,,,
,6835,57712,0.055565,150.19123,14946.36,,,,,
,6836,57256,0,186.642731,14912.18,,,,,
,6837,55614,0,187.183935,14879.22,,,,,
,6838,54458,0,185.088195,14849.46,,,,,
,6839,53952,0,172.135059,14817.08,,,,,
,6840,52766,0,195.806412,14772.33,,,,,
,6841,48358,0,202.013363,14741.85,,,,,
,6842,46000,0,227.651695,14714.04,,,,,
,6843,45100,0,233.227677,14684.53,,,,,
,6844,44500,0,213.957872,14642.98,,,,,
,6845,45100,0,183.596257,14627.38,,,,,
,6846,46700,0,170.378673,14603.64,,,,,
,6847,48960,2.360647,157.131909,14650.22,,,,,
,6848,50495,77.529887,137.591674,14586.49,,,,,
,6849,53192,247.669621,121.871585,14643.46,,,,,
